,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
205,205,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,50,0.9,1,0,-158481.4446,0,-158481.4446,-158481.4446,0.0,517025.0891,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,15.8472,15.8472,73940.6959,307824.7689,20523.7368,244651.3266,843.5695,73940.6959,307824.7689,20523.7368,244651.3266,843.5695
206,206,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,55,0.9,1,0,-158481.4446,0,-137545.6868,-137545.6868,0.0,517025.0891,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,15.8472,15.8472,73940.6959,307824.7689,20523.7368,244651.3266,843.5695,73940.6959,307824.7689,29415.9079,274479.2555,843.5695
207,207,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,60,0.9,1,0,-158481.4446,0,-116654.4264,-116654.4264,0.0,517025.0891,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,15.8472,15.8472,73940.6959,307824.7689,20523.7368,244651.3266,843.5695,73940.6959,307824.7689,38352.5765,304307.1844,843.5695
208,208,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,25,0.9,0.9,0,-130677.3889,0,-256714.0909,-256714.0909,0.0,465322.5802,0,371975.4214,0.0,24.805322900000004,24.805322900000004,0.0,28.572177707999998,28.572177707999998,2055.0,2049.0,11.9647,11.4567,14.2625,16.4283,73940.6959,277042.292,23586.515,244651.3266,759.2126,71096.1254,277042.292,0,92769.3179,1344.9914
209,209,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,30,0.9,0.9,0,-130677.3889,0,-226402.5895,-226402.5895,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,0,125339.611,759.2126
210,210,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,35,0.9,0.9,0,-130677.3889,0,-196574.6606,-196574.6606,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,0,155167.5399,759.2126
211,211,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,40,0.9,0.9,0,-130677.3889,0,-172718.7387,-172718.7387,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,5972.007,184995.4688,759.2126
212,212,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,45,0.9,0.9,0,-130677.3889,0,-151613.1467,-151613.1467,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,14694.3439,214823.3977,759.2126
213,213,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,50,0.9,0.9,0,-130677.3889,0,-130677.3889,-130677.3889,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,23586.515,244651.3266,759.2126
214,214,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,55,0.9,0.9,0,-130677.3889,0,-109755.2329,-109755.2329,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,32492.2879,274479.2555,759.2126
215,215,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,60,0.9,0.9,0,-130677.3889,0,-88866.45,-88866.45,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,41431.434,304307.1844,759.2126
216,216,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,25,0.9,0.9,0,-130677.3889,0,-256714.0909,-256714.0909,0.0,465322.5802,0,371975.4214,0.0,24.805322900000004,24.805322900000004,0.0,28.572177707999998,28.572177707999998,2055.0,2049.0,11.9647,11.4567,14.2625,16.4283,73940.6959,277042.292,23586.515,244651.3266,759.2126,71096.1254,277042.292,0,92769.3179,1344.9914
217,217,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,30,0.9,0.9,0,-130677.3889,0,-226402.5895,-226402.5895,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,0,125339.611,759.2126
218,218,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,35,0.9,0.9,0,-130677.3889,0,-196574.6606,-196574.6606,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,0,155167.5399,759.2126
219,219,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,40,0.9,0.9,0,-130677.3889,0,-172718.7387,-172718.7387,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,5972.007,184995.4688,759.2126
220,220,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,45,0.9,0.9,0,-130677.3889,0,-151613.1467,-151613.1467,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,14694.3439,214823.3977,759.2126
221,221,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,50,0.9,0.9,0,-130677.3889,0,-130677.3889,-130677.3889,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,23586.515,244651.3266,759.2126
222,222,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,55,0.9,0.9,0,-130677.3889,0,-109755.2329,-109755.2329,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,32492.2879,274479.2555,759.2126
223,223,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,60,0.9,0.9,0,-130677.3889,0,-88866.45,-88866.45,0.0,465322.5802,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,14.2625,14.2625,73940.6959,277042.292,23586.515,244651.3266,759.2126,73940.6959,277042.292,41431.434,304307.1844,759.2126
224,224,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,25,0.9,0.8,0,-102873.3332,0,-225782.1706,-225782.1706,0.0,413620.0712,0,371975.4214,0.0,24.805322900000004,24.805322900000004,0.0,28.572177707999998,28.572177707999998,2055.0,2049.0,11.9647,11.4567,12.6778,14.603,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,71096.1254,246259.8152,0,92769.3179,1195.5479
225,225,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,30,0.9,0.8,0,-102873.3332,0,-195535.7557,-195535.7557,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,0,125339.611,674.8556
226,226,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,35,0.9,0.8,0,-102873.3332,0,-167029.7579,-167029.7579,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,1321.9311,155167.5399,674.8556
227,227,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,40,0.9,0.8,0,-102873.3332,0,-144795.0343,-144795.0343,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,8915.1364,184995.4688,674.8556
228,228,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,45,0.9,0.8,0,-102873.3332,0,-123809.091,-123809.091,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,17757.1221,214823.3977,674.8556
229,229,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,50,0.9,0.8,0,-102873.3332,0,-102873.3332,-102873.3332,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,26649.2932,244651.3266,674.8556
230,230,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,55,0.9,0.8,0,-102873.3332,0,-81967.2565,-81967.2565,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,35571.1453,274479.2555,674.8556
231,231,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,60,0.9,0.8,0,-102873.3332,0,-61078.4736,-61078.4736,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,44510.2914,304307.1844,674.8556
232,232,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,25,0.9,0.8,0,-102873.3332,0,-225782.1706,-225782.1706,0.0,413620.0712,0,371975.4214,0.0,24.805322900000004,24.805322900000004,0.0,28.572177707999998,28.572177707999998,2055.0,2049.0,11.9647,11.4567,12.6778,14.603,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,71096.1254,246259.8152,0,92769.3179,1195.5479
233,233,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,30,0.9,0.8,0,-102873.3332,0,-195535.7557,-195535.7557,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,0,125339.611,674.8556
234,234,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,35,0.9,0.8,0,-102873.3332,0,-167029.7579,-167029.7579,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,1321.9311,155167.5399,674.8556
235,235,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,40,0.9,0.8,0,-102873.3332,0,-144795.0343,-144795.0343,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,8915.1364,184995.4688,674.8556
236,236,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,45,0.9,0.8,0,-102873.3332,0,-123809.091,-123809.091,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,17757.1221,214823.3977,674.8556
237,237,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,50,0.9,0.8,0,-102873.3332,0,-102873.3332,-102873.3332,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,26649.2932,244651.3266,674.8556
238,238,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,55,0.9,0.8,0,-102873.3332,0,-81967.2565,-81967.2565,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,35571.1453,274479.2555,674.8556
239,239,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,60,0.9,0.8,0,-102873.3332,0,-61078.4736,-61078.4736,0.0,413620.0712,0,371975.4214,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,11.9647,11.9647,12.6778,12.6778,73940.6959,246259.8152,26649.2932,244651.3266,674.8556,73940.6959,246259.8152,44510.2914,304307.1844,674.8556
240,240,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,25,0.8,1,0,-152686.1295,0,-278881.7194,-278881.7194,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,95511.6821,843.5695
241,241,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,30,0.8,1,0,-152686.1295,0,-249053.7905,-249053.7905,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,125339.611,843.5695
242,242,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,35,0.8,1,0,-152686.1295,0,-219225.8616,-219225.8616,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,155167.5399,843.5695
243,243,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,40,0.8,1,0,-152686.1295,0,-194708.2336,-194708.2336,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,5310.3009,184995.4688,843.5695
244,244,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,45,0.8,1,0,-152686.1295,0,-173621.8873,-173621.8873,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,14051.8835,214823.3977,843.5695
245,245,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,50,0.8,1,0,-152686.1295,0,-152686.1295,-152686.1295,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,22944.0546,244651.3266,843.5695
246,246,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,55,0.8,1,0,-152686.1295,0,-131778.3333,-131778.3333,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,31864.1874,274479.2555,843.5695
247,247,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,60,0.8,1,0,-152686.1295,0,-110889.5505,-110889.5505,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,40803.3334,304307.1844,843.5695
248,248,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,25,0.8,1,0,-152686.1295,0,-278881.7194,-278881.7194,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,95511.6821,843.5695
249,249,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,30,0.8,1,0,-152686.1295,0,-249053.7905,-249053.7905,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,125339.611,843.5695
250,250,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,35,0.8,1,0,-152686.1295,0,-219225.8616,-219225.8616,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,0,155167.5399,843.5695
251,251,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,40,0.8,1,0,-152686.1295,0,-194708.2336,-194708.2336,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,5310.3009,184995.4688,843.5695
252,252,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,45,0.8,1,0,-152686.1295,0,-173621.8873,-173621.8873,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,14051.8835,214823.3977,843.5695
253,253,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,50,0.8,1,0,-152686.1295,0,-152686.1295,-152686.1295,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,22944.0546,244651.3266,843.5695
254,254,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,55,0.8,1,0,-152686.1295,0,-131778.3333,-131778.3333,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,31864.1874,274479.2555,843.5695
255,255,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,1,60,0.8,1,0,-152686.1295,0,-110889.5505,-110889.5505,0.0,517025.0891,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,15.8472,15.8472,65725.063,307824.7689,22944.0546,244651.3266,843.5695,65725.063,307824.7689,40803.3334,304307.1844,843.5695
256,256,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,25,0.8,0.9,0,-124882.0738,0,-248014.8855,-248014.8855,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,0,95511.6821,759.2126
257,257,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,30,0.8,0.9,0,-124882.0738,0,-218186.9566,-218186.9566,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,0,125339.611,759.2126
258,258,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,35,0.8,0.9,0,-124882.0738,0,-189111.7071,-189111.7071,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,752.6793,155167.5399,759.2126
259,259,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,40,0.8,0.9,0,-124882.0738,0,-166794.0606,-166794.0606,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,8262.9618,184995.4688,759.2126
260,260,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,45,0.8,0.9,0,-124882.0738,0,-145817.8316,-145817.8316,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,17114.6617,214823.3977,759.2126
261,261,ABARCO,1,103591-3-01-00 ABARCO EXPANSION SF ICV,0,50,0.8,0.9,0,-124882.0738,0,-124882.0738,-124882.0738,0.0,465322.5802,0,330644.819,0.0,28.572177707999998,28.572177707999998,0.0,28.572177707999998,28.572177707999998,2055.0,2055.0,10.6353,10.6353,14.2625,14.2625,65725.063,277042.292,26006.8328,244651.3266,759.2126,65725.063,277042.292,26006.8328,244651.3266,759.2126
